,Airline Name,Date of journey,Source,Destination,Departure Time,Arrival Time,Duration,Total Stops,Price
1925,AIR INDIA,"Tue, 14 Dec",Varanasi,New Delhi,13:20,21:15,7hr 55min,1 stop,6858
1926,GO FIRST,"Tue, 14 Dec",Varanasi,New Delhi,13:00,23:50,10hr 50min,1 stop,7763
1927,VISTARA,"Tue, 14 Dec",Varanasi,New Delhi,16:10,00:10,8hr,1 stop,9524
1928,VISTARA,"Tue, 14 Dec",Varanasi,New Delhi,16:10,21:55,5hr 45min,1 stop,10599
1929,INDIGO,"Sun, 21 Nov",Mumbai,Lucknow,16:10,18:20,2hr 10min,non-stop,3701
1930,INDIGO,"Sun, 21 Nov",Mumbai,Lucknow,20:40,22:50,2hr 10min,non-stop,3701
1931,GO FIRST,"Sun, 21 Nov",Mumbai,Lucknow,15:15,17:30,2hr 15min,non-stop,3701
1932,GO FIRST,"Sun, 21 Nov",Mumbai,Lucknow,19:30,22:00,2hr 30min,non-stop,3701
1933,AIR INDIA,"Sun, 21 Nov",Mumbai,Lucknow,08:05,10:30,2hr 25min,non-stop,3707
1934,INDIGO,"Sun, 21 Nov",Mumbai,Lucknow,03:05,09:10,6hr 5min,1 stop,3701
1935,GO FIRST,"Sun, 21 Nov",Mumbai,Lucknow,12:15,17:55,5hr 40min,1 stop,3771
1936,GO FIRST,"Sun, 21 Nov",Mumbai,Lucknow,23:45,07:30,7hr 45min,1 stop,3771
1937,GO FIRST,"Sun, 21 Nov",Mumbai,Lucknow,22:50,07:30,8hr 40min,1 stop,3771
1938,GO FIRST,"Sun, 21 Nov",Mumbai,Lucknow,08:00,17:55,9hr 55min,1 stop,3771
1939,GO FIRST,"Sun, 21 Nov",Mumbai,Lucknow,12:15,22:15,10hr,1 stop,3771
1940,GO FIRST,"Sun, 21 Nov",Mumbai,Lucknow,21:15,07:30,10hr 15min,1 stop,3771
1941,GO FIRST,"Sun, 21 Nov",Mumbai,Lucknow,23:45,10:15,10hr 30min,1 stop,3771
1942,GO FIRST,"Sun, 21 Nov",Mumbai,Lucknow,20:15,07:30,11hr 15min,1 stop,3771
1943,GO FIRST,"Sun, 21 Nov",Mumbai,Lucknow,22:50,10:15,11hr 25min,1 stop,3771
1944,GO FIRST,"Sun, 21 Nov",Mumbai,Lucknow,06:00,17:55,11hr 55min,1 stop,3771
1945,GO FIRST,"Sun, 21 Nov",Mumbai,Lucknow,21:15,10:15,13hr,1 stop,3771
1946,GO FIRST,"Sun, 21 Nov",Mumbai,Lucknow,08:00,22:15,14hr 15min,1 stop,3771
1947,GO FIRST,"Sun, 21 Nov",Mumbai,Lucknow,20:15,10:15,14hr,1 stop,3771
1948,GO FIRST,"Sun, 21 Nov",Mumbai,Lucknow,10:45,13:05,2hr 20min,non-stop,3915
1949,INDIGO,"Sun, 21 Nov",Mumbai,Lucknow,11:00,13:10,2hr 10min,non-stop,3918
1950,VISTARA,"Sun, 21 Nov",Mumbai,Lucknow,22:45,14:50,16hr 5min,1 stop,3926
1951,VISTARA,"Sun, 21 Nov",Mumbai,Lucknow,21:55,14:50,16hr 55min,1 stop,3926
1952,VISTARA,"Sun, 21 Nov",Mumbai,Lucknow,22:45,17:15,18hr 30min,1 stop,3926
1953,VISTARA,"Sun, 21 Nov",Mumbai,Lucknow,21:55,17:15,19hr 20min,1 stop,3926
1954,GO FIRST,"Sun, 21 Nov",Mumbai,Lucknow,13:30,17:55,4hr 25min,1 stop,4054
1955,GO FIRST,"Sun, 21 Nov",Mumbai,Lucknow,13:30,22:15,8hr 45min,1 stop,4054
1956,GO FIRST,"Sun, 21 Nov",Mumbai,Lucknow,17:55,07:30,13hr 35min,1 stop,4054
1957,INDIGO,"Sun, 21 Nov",Mumbai,Lucknow,07:45,14:25,6hr 40min,1 stop,4248
1958,INDIGO,"Sun, 21 Nov",Mumbai,Lucknow,23:05,06:15,7hr 10min,1 stop,4248
1959,INDIGO,"Sun, 21 Nov",Mumbai,Lucknow,07:00,14:25,7hr 25min,1 stop,4248
1960,INDIGO,"Sun, 21 Nov",Mumbai,Lucknow,23:05,07:15,8hr 10min,1 stop,4248
1961,INDIGO,"Sun, 21 Nov",Mumbai,Lucknow,06:05,14:25,8hr 20min,1 stop,4248
1962,AIR INDIA,"Sun, 21 Nov",Mumbai,Lucknow,08:00,14:00,6hr,1 stop,4291
1963,AIR INDIA,"Sun, 21 Nov",Mumbai,Lucknow,07:00,14:00,7hr,1 stop,4291
1964,AIR INDIA,"Sun, 21 Nov",Mumbai,Lucknow,08:00,19:40,11hr 40min,1 stop,4291
1965,AIR INDIA,"Sun, 21 Nov",Mumbai,Lucknow,07:00,19:40,12hr 40min,1 stop,4291
1966,AIR INDIA,"Sun, 21 Nov",Mumbai,Lucknow,19:00,08:15,13hr 15min,1 stop,4291
1967,AIR INDIA,"Sun, 21 Nov",Mumbai,Lucknow,08:00,08:15,24hr 15min,1 stop,4291
1968,AIR INDIA,"Sun, 21 Nov",Mumbai,Lucknow,07:00,08:15,25hr 15min,1 stop,4291
1969,VISTARA,"Sun, 21 Nov",Mumbai,Lucknow,11:55,17:15,5hr 20min,1 stop,4451
1970,VISTARA,"Sun, 21 Nov",Mumbai,Lucknow,06:30,14:50,8hr 20min,1 stop,4451
1971,VISTARA,"Sun, 21 Nov",Mumbai,Lucknow,06:30,17:15,10hr 45min,1 stop,4451
1972,VISTARA,"Sun, 21 Nov",Mumbai,Lucknow,20:55,14:50,17hr 55min,1 stop,4451
1973,VISTARA,"Sun, 21 Nov",Mumbai,Lucknow,20:55,17:15,20hr 20min,1 stop,4451
1974,AIR INDIA,"Wed, 03 Nov",Mumbai,Lucknow,19:00,19:40,24hr 40min,1 stop,5919
1975,VISTARA,"Wed, 03 Nov",Mumbai,Lucknow,19:45,17:15,21hr 30min,1 stop,6316
1976,VISTARA,"Wed, 03 Nov",Mumbai,Lucknow,18:30,17:15,22hr 45min,1 stop,6316
1977,VISTARA,"Wed, 03 Nov",Mumbai,Lucknow,17:30,17:15,23hr 45min,1 stop,6316
1978,AIR INDIA,"Wed, 03 Nov",Mumbai,Lucknow,07:00,08:15,25hr 15min,1 stop,6391
1979,INDIGO,"Wed, 03 Nov",Mumbai,Lucknow,23:05,07:15,8hr 10min,1 stop,6417
1980,INDIGO,"Wed, 03 Nov",Mumbai,Lucknow,23:05,06:15,7hr 10min,1 stop,6574
1981,INDIGO,"Wed, 03 Nov",Mumbai,Lucknow,03:05,09:10,6hr 5min,1 stop,6782
1982,AIR INDIA,"Wed, 03 Nov",Mumbai,Lucknow,19:00,08:15,13hr 15min,1 stop,6811
1983,AIR INDIA,"Wed, 03 Nov",Mumbai,Lucknow,10:00,08:15,22hr 15min,1 stop,6811
1984,VISTARA,"Wed, 03 Nov",Mumbai,Lucknow,19:45,14:50,19hr 5min,1 stop,6905
1985,VISTARA,"Wed, 03 Nov",Mumbai,Lucknow,18:30,14:50,20hr 20min,1 stop,6905
1986,VISTARA,"Wed, 03 Nov",Mumbai,Lucknow,17:30,14:50,21hr 20min,1 stop,6905
1987,INDIGO,"Wed, 03 Nov",Mumbai,Lucknow,07:45,14:25,6hr 40min,1 stop,6939
1988,INDIGO,"Wed, 03 Nov",Mumbai,Lucknow,07:00,14:25,7hr 25min,1 stop,6939
1989,GO FIRST,"Wed, 03 Nov",Mumbai,Lucknow,22:50,07:30,8hr 40min,1 stop,8552
1990,GO FIRST,"Wed, 03 Nov",Mumbai,Lucknow,21:15,07:30,10hr 15min,1 stop,8552
1991,GO FIRST,"Wed, 03 Nov",Mumbai,Lucknow,17:55,07:30,13hr 35min,1 stop,8552
1992,INDIGO,"Wed, 03 Nov",Mumbai,Lucknow,10:30,15:30,5hr,1 stop,8646
1993,VISTARA,"Wed, 03 Nov",Mumbai,Lucknow,22:45,17:15,18hr 30min,1 stop,8640
1994,VISTARA,"Wed, 03 Nov",Mumbai,Lucknow,21:55,17:15,19hr 20min,1 stop,8640
1995,VISTARA,"Wed, 03 Nov",Mumbai,Lucknow,20:55,17:15,20hr 20min,1 stop,8640
1996,VISTARA,"Wed, 03 Nov",Mumbai,Lucknow,15:45,17:15,25hr 30min,1 stop,8640
1997,VISTARA,"Wed, 03 Nov",Mumbai,Lucknow,14:40,17:15,26hr 35min,1 stop,8640
1998,AIR INDIA,"Wed, 03 Nov",Mumbai,Lucknow,13:25,19:40,30hr 15min,2 stops,8740
1999,AIR INDIA,"Wed, 03 Nov",Mumbai,Lucknow,16:45,19:40,26hr 55min,2 stops,8783
2000,AIR INDIA,"Wed, 03 Nov",Mumbai,Lucknow,16:45,19:40,26hr 55min,2 stops,8783
2001,GO FIRST,"Wed, 03 Nov",Mumbai,Lucknow,09:55,17:55,8hr,1 stop,8984
2002,GO FIRST,"Wed, 03 Nov",Mumbai,Lucknow,09:55,22:15,12hr 20min,1 stop,8984
2003,INDIGO,"Wed, 03 Nov",Mumbai,Lucknow,20:40,22:50,2hr 10min,non-stop,9118
2004,Air India,"Sat, Oct 23",Hyderabad,Chennai,06:25,08:00,01 h 35 m,Non stop,"₹ 4,453"
2005,IndiGo,"Sat, Oct 23",Hyderabad,Chennai,16:35,17:55,01 h 20 m,Non stop,"₹ 4,453"
2006,IndiGo,"Sat, Oct 23",Hyderabad,Chennai,17:25,18:50,01 h 25 m,Non stop,"₹ 4,453"
2007,IndiGo,"Sat, Oct 23",Hyderabad,Chennai,05:15,10:25,05 h 10 m,1 stop via Bengaluru,"₹ 4,453"
2008,IndiGo,"Sat, Oct 23",Hyderabad,Chennai,07:15,11:45,04 h 30 m,1 stop via Bengaluru,"₹ 4,453"
2009,IndiGo,"Sat, Oct 23",Hyderabad,Chennai,08:00,16:10,08 h 10 m,1 stop via Bengaluru,"₹ 4,453"
2010,IndiGo,"Sat, Oct 23",Hyderabad,Chennai,15:10,19:35,04 h 25 m,1 stop via Bengaluru,"₹ 4,453"
2011,IndiGo,"Sat, Oct 23",Hyderabad,Chennai,13:05,19:35,06 h 30 m,1 stop via Bengaluru,"₹ 4,453"
2012,IndiGo,"Sat, Oct 23",Hyderabad,Chennai,16:25,21:05,04 h 40 m,1 stop via Bengaluru,"₹ 4,453"
2013,IndiGo,"Sat, Oct 23",Hyderabad,Chennai,18:35,23:00,04 h 25 m,1 stop via Bengaluru,"₹ 4,453"
2014,AirAsia,"Sat, Oct 23",Hyderabad,Chennai,18:55,20:30,01 h 35 m,Non stop,"₹ 4,454"
2015,IndiGo,"Sat, Oct 23",Hyderabad,Chennai,14:05,15:20,01 h 15 m,Non stop,"₹ 4,558"
2016,IndiGo,"Sat, Oct 23",Hyderabad,Chennai,22:25,23:40,01 h 15 m,Non stop,"₹ 4,663"
2017,Spicejet,"Sat, Oct 23",Hyderabad,Chennai,22:15,21:25,23 h 10 m,1 stop via Bengaluru,"₹ 4,663"
2018,AirAsia,"Sat, Oct 23",Hyderabad,Chennai,11:15,12:25,01 h 10 m,Non stop,"₹ 4,689"
2019,IndiGo,"Sat, Oct 23",Hyderabad,Chennai,10:30,11:45,01 h 15 m,Non stop,"₹ 4,768"
2020,IndiGo,"Sat, Oct 23",Hyderabad,Chennai,09:05,16:10,07 h 05 m,1 stop via Bengaluru,"₹ 5,220"
2021,IndiGo,"Sat, Oct 23",Hyderabad,Chennai,22:20,08:15,09 h 55 m,1 stop via Bengaluru,"₹ 5,220"
2022,IndiGo,"Sat, Oct 23",Hyderabad,Chennai,20:25,21:45,01 h 20 m,Non stop,"₹ 5,293"
2023,IndiGo,"Sat, Oct 23",Hyderabad,Chennai,07:55,09:15,01 h 20 m,Non stop,"₹ 5,503"
2024,IndiGo,"Sat, Oct 23",Hyderabad,Chennai,19:10,20:25,01 h 15 m,Non stop,"₹ 5,503"
2025,Air India,"Sat, Oct 23",Hyderabad,Chennai,06:25,08:00,01 h 35 m,Non stop,"₹ 4,453"
2026,IndiGo,"Sat, Oct 23",Hyderabad,Chennai,16:35,17:55,01 h 20 m,Non stop,"₹ 4,453"
2027,IndiGo,"Sat, Oct 23",Hyderabad,Chennai,17:25,18:50,01 h 25 m,Non stop,"₹ 4,453"
2028,IndiGo,"Sat, Oct 23",Hyderabad,Chennai,05:15,10:25,05 h 10 m,1 stop via Bengaluru,"₹ 4,453"
2029,IndiGo,"Sat, Oct 23",Hyderabad,Chennai,07:15,11:45,04 h 30 m,1 stop via Bengaluru,"₹ 4,453"
2030,IndiGo,"Sat, Oct 23",Hyderabad,Chennai,08:00,16:10,08 h 10 m,1 stop via Bengaluru,"₹ 4,453"
2031,IndiGo,"Sat, Oct 23",Hyderabad,Chennai,15:10,19:35,04 h 25 m,1 stop via Bengaluru,"₹ 4,453"
2032,IndiGo,"Sat, Oct 23",Hyderabad,Chennai,13:05,19:35,06 h 30 m,1 stop via Bengaluru,"₹ 4,453"
2033,IndiGo,"Sat, Oct 23",Hyderabad,Chennai,16:25,21:05,04 h 40 m,1 stop via Bengaluru,"₹ 4,453"
2034,IndiGo,"Sat, Oct 23",Hyderabad,Chennai,18:35,23:00,04 h 25 m,1 stop via Bengaluru,"₹ 4,453"
2035,AirAsia,"Sat, Oct 23",Hyderabad,Chennai,18:55,20:30,01 h 35 m,Non stop,"₹ 4,454"
2036,IndiGo,"Sat, Oct 23",Hyderabad,Chennai,14:05,15:20,01 h 15 m,Non stop,"₹ 4,558"
2037,IndiGo,"Sat, Oct 23",Hyderabad,Chennai,22:25,23:40,01 h 15 m,Non stop,"₹ 4,663"
2038,Spicejet,"Sat, Oct 23",Hyderabad,Chennai,22:15,21:25,23 h 10 m,1 stop via Bengaluru,"₹ 4,663"
2039,AirAsia,"Sat, Oct 23",Hyderabad,Chennai,11:15,12:25,01 h 10 m,Non stop,"₹ 4,689"
2040,IndiGo,"Sat, Oct 23",Hyderabad,Chennai,10:30,11:45,01 h 15 m,Non stop,"₹ 4,768"
2041,IndiGo,"Sat, Oct 23",Hyderabad,Chennai,09:05,16:10,07 h 05 m,1 stop via Bengaluru,"₹ 5,220"
2042,IndiGo,"Sat, Oct 23",Hyderabad,Chennai,22:20,08:15,09 h 55 m,1 stop via Bengaluru,"₹ 5,220"
2043,IndiGo,"Sat, Oct 23",Hyderabad,Chennai,20:25,21:45,01 h 20 m,Non stop,"₹ 5,293"
2044,IndiGo,"Sat, Oct 23",Hyderabad,Chennai,07:55,09:15,01 h 20 m,Non stop,"₹ 5,503"
2045,IndiGo,"Sat, Oct 23",Hyderabad,Chennai,19:10,20:25,01 h 15 m,Non stop,"₹ 5,503"
2046,Air India,"Sat, Oct 23",Hyderabad,Chennai,05:30,10:55,05 h 25 m,1 stop via Mumbai,"₹ 8,290"
2047,IndiGo,"Sat, Oct 23",Hyderabad,Chennai,06:30,13:20,06 h 50 m,1 stop via Vijayawada,"₹ 9,283"
2048,Vistara,"Sat, Oct 23",Hyderabad,Chennai,13:35,20:25,06 h 50 m,1 stop via Mumbai,"₹ 10,018"
2049,IndiGo,"Tue, Nov 9",Hyderabad,Chennai,05:05,06:25,01 h 20 m,Non stop,"₹ 1,789"
2050,IndiGo,"Tue, Nov 9",Hyderabad,Chennai,07:00,08:20,01 h 20 m,Non stop,"₹ 1,789"
2051,AirAsia,"Tue, Nov 9",Hyderabad,Chennai,07:20,08:35,01 h 15 m,Non stop,"₹ 1,789"
2052,Go First,"Tue, Nov 9",Hyderabad,Chennai,11:05,12:15,01 h 10 m,Non stop,"₹ 1,789"
2053,IndiGo,"Tue, Nov 9",Hyderabad,Chennai,13:45,15:10,01 h 25 m,Non stop,"₹ 1,789"
2054,IndiGo,"Tue, Nov 9",Hyderabad,Chennai,16:25,17:45,01 h 20 m,Non stop,"₹ 1,789"
2055,IndiGo,"Tue, Nov 9",Hyderabad,Chennai,17:20,18:45,01 h 25 m,Non stop,"₹ 1,789"
2056,IndiGo,"Tue, Nov 9",Hyderabad,Chennai,19:00,20:25,01 h 25 m,Non stop,"₹ 1,789"
2057,IndiGo,"Tue, Nov 9",Hyderabad,Chennai,20:30,21:55,01 h 25 m,Non stop,"₹ 1,789"
2058,IndiGo,"Tue, Nov 9",Hyderabad,Chennai,22:25,23:45,01 h 20 m,Non stop,"₹ 1,789"
2059,Spicejet,"Tue, Nov 9",Hyderabad,Chennai,05:30,06:55,01 h 25 m,Non stop,"₹ 1,931"
2060,Air India,"Tue, Nov 9",Hyderabad,Chennai,06:25,08:00,01 h 35 m,Non stop,"₹ 2,046"
2061,IndiGo,"Tue, Nov 9",Hyderabad,Chennai,08:00,09:20,01 h 20 m,Non stop,"₹ 2,046"
2062,IndiGo,"Tue, Nov 9",Hyderabad,Chennai,11:15,12:40,01 h 25 m,Non stop,"₹ 2,046"
2063,AirAsia,"Tue, Nov 9",Hyderabad,Chennai,19:10,20:30,01 h 20 m,Non stop,"₹ 2,050"
2064,AirAsia,"Tue, Nov 9",Hyderabad,Chennai,00:45,08:30,07 h 45 m,1 stop via Bengaluru,"₹ 2,877"
2065,AirAsia,"Tue, Nov 9",Hyderabad,Chennai,22:15,08:30,10 h 15 m,1 stop via Bengaluru,"₹ 2,877"
2066,AirAsia,"Tue, Nov 9",Hyderabad,Chennai,14:20,17:25,03 h 05 m,1 stop via Bengaluru,"₹ 3,123"
2067,AirAsia,"Tue, Nov 9",Hyderabad,Chennai,19:45,08:30,12 h 45 m,1 stop via Bengaluru,"₹ 3,123"
2068,IndiGo,"Tue, Nov 9",Hyderabad,Chennai,06:05,10:20,04 h 15 m,1 stop via Bengaluru,"₹ 3,149"
2069,IndiGo,"Tue, Nov 9",Hyderabad,Chennai,07:00,11:55,04 h 55 m,1 stop via Bengaluru,"₹ 3,149"
2070,IndiGo,"Tue, Nov 9",Hyderabad,Chennai,17:35,21:10,03 h 35 m,1 stop via Bengaluru,"₹ 3,149"
2071,IndiGo,"Tue, Nov 9",Hyderabad,Chennai,18:35,23:15,04 h 40 m,1 stop via Bengaluru,"₹ 3,149"
2072,IndiGo,"Tue, Nov 9",Hyderabad,Chennai,23:25,07:05,07 h 40 m,1 stop via Bengaluru,"₹ 3,484"
2073,IndiGo,"Tue, Nov 9",Hyderabad,Chennai,21:10,07:05,09 h 55 m,1 stop via Bengaluru,"₹ 3,484"
2074,IndiGo,"Tue, Nov 9",Hyderabad,Chennai,16:20,21:10,04 h 50 m,1 stop via Bengaluru,"₹ 3,669"
2075,IndiGo,"Tue, Nov 9",Hyderabad,Chennai,09:45,16:15,06 h 30 m,1 stop via Bengaluru,"₹ 3,768"
2076,Vistara,"Tue, Nov 9",Hyderabad,Chennai,08:20,19:55,11 h 35 m,1 stop via Mumbai,"₹ 4,040"
2077,Air India,"Tue, Nov 9",Hyderabad,Chennai,16:15,23:35,07 h 20 m,1 stop via New Delhi,"₹ 5,461"
2078,Air India,"Mon, Dec 6",Bengaluru,New Delhi,10:25,13:00,02 h 35 m,Non stop,"₹ 3,234"
2079,IndiGo,"Mon, Dec 6",Bengaluru,New Delhi,15:10,21:30,06 h 20 m,1 stop via Chennai,"₹ 3,506"
2080,IndiGo,"Mon, Dec 6",Bengaluru,New Delhi,17:10,22:45,05 h 35 m,1 stop via Chennai,"₹ 3,506"
2081,IndiGo,"Mon, Dec 6",Bengaluru,New Delhi,18:30,23:59,05 h 29 m,1 stop via Chennai,"₹ 3,506"
2082,Air India,"Mon, Dec 6",Bengaluru,New Delhi,07:35,13:50,06 h 15 m,1 stop via Hyderabad,"₹ 3,674"
2083,Go First,"Mon, Dec 6",Bengaluru,New Delhi,16:45,21:45,05 h,1 stop via Pune,"₹ 3,702"
2084,IndiGo,"Mon, Dec 6",Bengaluru,New Delhi,14:00,20:35,06 h 35 m,1 stop via Pune,"₹ 3,752"
2085,AirAsia,"Mon, Dec 6",Bengaluru,New Delhi,13:00,20:10,07 h 10 m,1 stop via Pune,"₹ 3,758"
2086,Air India,"Mon, Dec 6",Bengaluru,New Delhi,18:45,08:55,14 h 10 m,1 stop via Hyderabad,"₹ 3,895"
2087,Air India,"Mon, Dec 6",Bengaluru,New Delhi,15:15,08:55,17 h 40 m,"2 stop via Kolhapur,Hyderabad","₹ 3,895"
2088,Spicejet,"Mon, Dec 6",Bengaluru,New Delhi,07:45,23:35,15 h 50 m,1 stop via Chennai,"₹ 3,916"
2089,IndiGo,"Mon, Dec 6",Bengaluru,New Delhi,03:00,08:15,05 h 15 m,1 stop via Pune,"₹ 4,068"
2090,Air India,"Mon, Dec 6",Bengaluru,New Delhi,06:10,08:55,02 h 45 m,Non stop,"₹ 4,071"
2091,Air India,"Mon, Dec 6",Bengaluru,New Delhi,13:20,15:50,02 h 30 m,Non stop,"₹ 4,071"
2092,Go First,"Mon, Dec 6",Bengaluru,New Delhi,05:45,12:10,06 h 25 m,1 stop via Mumbai,"₹ 4,153"
2093,Go First,"Mon, Dec 6",Bengaluru,New Delhi,08:10,14:30,06 h 20 m,1 stop via Mumbai,"₹ 4,153"
2094,Go First,"Mon, Dec 6",Bengaluru,New Delhi,16:30,22:25,05 h 55 m,1 stop via Mumbai,"₹ 4,153"
2095,AirAsia,"Mon, Dec 6",Bengaluru,New Delhi,00:10,02:50,02 h 40 m,Non stop,"₹ 4,200"
2096,AirAsia,"Mon, Dec 6",Bengaluru,New Delhi,00:45,03:35,02 h 50 m,Non stop,"₹ 4,200"
2097,IndiGo,"Mon, Dec 6",Bengaluru,New Delhi,05:15,08:20,03 h 05 m,Non stop,"₹ 4,200"
2098,Spicejet,"Mon, Dec 6",Bengaluru,New Delhi,05:55,08:35,02 h 40 m,Non stop,"₹ 4,200"
2099,AirAsia,"Mon, Dec 6",Bengaluru,New Delhi,06:15,08:55,02 h 40 m,Non stop,"₹ 4,200"
2100,IndiGo,"Mon, Dec 6",Bengaluru,New Delhi,06:45,09:50,03 h 05 m,Non stop,"₹ 4,200"
2101,Go First,"Mon, Dec 6",Bengaluru,New Delhi,07:40,10:30,02 h 50 m,Non stop,"₹ 4,200"
2102,IndiGo,"Mon, Dec 6",Bengaluru,New Delhi,07:45,10:50,03 h 05 m,Non stop,"₹ 4,200"
2103,IndiGo,"Mon, Dec 6",Bengaluru,New Delhi,09:30,12:35,03 h 05 m,Non stop,"₹ 4,200"
2104,AirAsia,"Mon, Dec 6",Bengaluru,New Delhi,11:20,14:05,02 h 45 m,Non stop,"₹ 4,200"
2105,IndiGo,"Mon, Dec 6",Bengaluru,New Delhi,12:05,15:00,02 h 55 m,Non stop,"₹ 4,200"
2106,IndiGo,"Mon, Dec 6",Bengaluru,New Delhi,14:25,17:20,02 h 55 m,Non stop,"₹ 4,200"
2107,IndiGo,"Mon, Dec 6",Bengaluru,New Delhi,16:40,19:35,02 h 55 m,Non stop,"₹ 4,200"
2108,IndiGo,"Mon, Dec 6",Bengaluru,New Delhi,17:30,20:25,02 h 55 m,Non stop,"₹ 4,200"
2109,IndiGo,"Mon, Dec 6",Bengaluru,New Delhi,18:15,21:10,02 h 55 m,Non stop,"₹ 4,200"
2110,IndiGo,"Mon, Dec 6",Bengaluru,New Delhi,19:25,22:20,02 h 55 m,Non stop,"₹ 4,200"
2111,IndiGo,"Mon, Dec 6",Bengaluru,New Delhi,20:20,23:15,02 h 55 m,Non stop,"₹ 4,200"
2112,Spicejet,"Mon, Dec 6",Bengaluru,New Delhi,20:30,23:20,02 h 50 m,Non stop,"₹ 4,200"
2113,Go First,"Mon, Dec 6",Bengaluru,New Delhi,20:55,23:50,02 h 55 m,Non stop,"₹ 4,200"
2114,IndiGo,"Mon, Dec 6",Bengaluru,New Delhi,21:50,00:55,03 h 05 m,Non stop,"₹ 4,200"
2115,Spicejet,"Mon, Dec 6",Bengaluru,New Delhi,22:05,01:00,02 h 55 m,Non stop,"₹ 4,200"
2116,AirAsia,"Mon, Dec 6",Bengaluru,New Delhi,22:10,01:00,02 h 50 m,Non stop,"₹ 4,200"
2117,IndiGo,"Mon, Dec 6",Bengaluru,New Delhi,05:00,11:30,06 h 30 m,1 stop via Mumbai,"₹ 4,235"
2118,IndiGo,"Mon, Dec 6",Bengaluru,New Delhi,11:00,16:45,05 h 45 m,1 stop via Pune,"₹ 4,235"
2119,IndiGo,"Mon, Dec 6",Bengaluru,New Delhi,16:20,22:00,05 h 40 m,1 stop via Mumbai,"₹ 4,235"
2120,IndiGo,"Mon, Dec 6",Bengaluru,New Delhi,19:00,01:30,06 h 30 m,1 stop via Mumbai,"₹ 4,235"
2121,IndiGo,"Mon, Dec 6",Bengaluru,New Delhi,23:15,05:20,06 h 05 m,1 stop via Mumbai,"₹ 4,235"
2122,Go First,"Mon, Dec 6",Bengaluru,New Delhi,14:55,20:00,05 h 05 m,1 stop via Lucknow,"₹ 4,294"
2123,Go First,"Mon, Dec 6",Bengaluru,New Delhi,07:30,12:45,05 h 15 m,1 stop via Hyderabad,"₹ 4,320"
2124,Vistara,"Mon, Dec 6",Bengaluru,New Delhi,07:00,09:40,02 h 40 m,Non stop,"₹ 4,369"
2125,Vistara,"Mon, Dec 6",Bengaluru,New Delhi,08:00,10:40,02 h 40 m,Non stop,"₹ 4,369"
2126,Vistara,"Mon, Dec 6",Bengaluru,New Delhi,09:45,12:40,02 h 55 m,Non stop,"₹ 4,369"
2127,Vistara,"Mon, Dec 6",Bengaluru,New Delhi,11:30,14:10,02 h 40 m,Non stop,"₹ 4,369"
2128,Vistara,"Mon, Dec 6",Bengaluru,New Delhi,17:45,20:20,02 h 35 m,Non stop,"₹ 4,369"
2129,Vistara,"Mon, Dec 6",Bengaluru,New Delhi,19:40,22:25,02 h 45 m,Non stop,"₹ 4,369"
2130,Vistara,"Mon, Dec 6",Bengaluru,New Delhi,21:10,23:45,02 h 35 m,Non stop,"₹ 4,369"
2131,Vistara,"Mon, Dec 6",Bengaluru,New Delhi,18:25,00:10,05 h 45 m,1 stop via Mumbai,"₹ 4,429"
2132,Vistara,"Mon, Dec 6",Bengaluru,New Delhi,19:55,00:55,05 h,1 stop via Mumbai,"₹ 4,429"
2133,Air India,"Mon, Dec 6",Bengaluru,New Delhi,17:50,20:35,02 h 45 m,Non stop,"₹ 4,491"
2134,IndiGo,"Mon, Dec 6",Bengaluru,New Delhi,19:05,01:35,06 h 30 m,1 stop via Pune,"₹ 4,598"
2135,Air India,"Mon, Dec 6",Bengaluru,New Delhi,06:45,12:15,05 h 30 m,1 stop via Mumbai,"₹ 4,609"
2136,IndiGo,"Mon, Dec 6",Bengaluru,New Delhi,06:25,12:25,06 h,1 stop via Lucknow,"₹ 4,855"
2137,Spicejet,"Fri, Dec 24",Ahmedabad,Jaipur,09:05,10:35,01 h 30 m,Non stop,"₹ 2,072"
2138,IndiGo,"Fri, Dec 24",Ahmedabad,Jaipur,18:25,19:45,01 h 20 m,Non stop,"₹ 2,072"
2139,IndiGo,"Fri, Dec 24",Ahmedabad,Jaipur,07:10,08:50,01 h 40 m,Non stop,"₹ 2,265"
2140,Go First,"Fri, Dec 24",Ahmedabad,Jaipur,10:30,12:10,01 h 40 m,Non stop,"₹ 2,267"
2141,Air India,"Fri, Dec 24",Ahmedabad,Jaipur,22:20,12:55,14 h 35 m,1 stop via New Delhi,"₹ 3,939"
2142,Air India,"Fri, Dec 24",Ahmedabad,Jaipur,22:20,08:15,09 h 55 m,1 stop via New Delhi,"₹ 4,159"
2143,Spicejet,"Fri, Dec 24",Ahmedabad,Jaipur,19:15,20:10,24 h 55 m,1 stop via New Delhi,"₹ 4,423"
2144,Air India,"Fri, Dec 24",Ahmedabad,Jaipur,19:05,08:15,13 h 10 m,1 stop via New Delhi,"₹ 4,642"
2145,Go First,"Fri, Dec 24",Ahmedabad,Jaipur,00:35,07:55,07 h 20 m,1 stop via Mumbai,"₹ 4,843"
2146,Go First,"Fri, Dec 24",Ahmedabad,Jaipur,13:50,21:35,07 h 45 m,1 stop via Mumbai,"₹ 4,843"
